experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	25 	sjj 	 T1T2 	 0 	10 	X 	X 	1.0 	0.0 	15 	G 	G 	1.0 	0.0 	0
main	26 	sjj 	 T1T2 	 0 	9 	G 	G 	1.0 	0.0 	19 	U 	U 	1.0 	0.0 	0
main	27 	sjj 	 T1T2 	 0 	8 	C 	C 	1.0 	0.0 	16 	G 	K 	0.0 	-1.0 	0
main	28 	sjj 	 T1T2 	 0 	8 	J 	M 	0.0 	-1.0 	10 	O 	R 	0.0 	7.0 	0
main	29 	sjj 	 T1T2 	 0 	6 	Y 	Y 	1.0 	0.0 	8 	W 	Z 	0.0 	4.0 	0
main	30 	sjj 	 T1T2 	 0 	7 	B 	B 	1.0 	0.0 	12 	R 	R 	1.0 	0.0 	0
main	31 	sjj 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	11 	V 	J 	0.0 	11.0 	0
main	32 	sjj 	 T1T2 	 0 	8 	T 	W 	0.0 	-1.0 	18 	X 	K 	0.0 	-1.0 	0
main	33 	sjj 	 T1T2 	 0 	10 	Q 	Q 	1.0 	0.0 	11 	S 	Z 	0.0 	1.0 	0
main	34 	sjj 	 T1T2 	 0 	6 	C 	R 	0.0 	-1.0 	11 	Q 	N 	0.0 	1.0 	0
main	35 	sjj 	 T1T2 	 0 	7 	C 	C 	1.0 	0.0 	15 	W 	W 	1.0 	0.0 	0
main	36 	sjj 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	14 	D 	A 	0.0 	1.0 	0
main	37 	sjj 	 T1T2 	 0 	7 	C 	G 	0.0 	-1.0 	17 	L 	L 	1.0 	0.0 	0
main	38 	sjj 	 T1T2 	 0 	6 	E 	E 	1.0 	0.0 	16 	R 	R 	1.0 	0.0 	0
main	39 	sjj 	 T1T2 	 0 	6 	M 	M 	1.0 	0.0 	14 	T 	T 	1.0 	0.0 	0
main	40 	sjj 	 T1T2 	 0 	8 	O 	B 	0.0 	1.0 	9 	B 	O 	0.0 	-1.0 	0
main	41 	sjj 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	18 	Z 	Z 	1.0 	0.0 	0
main	42 	sjj 	 T1T2 	 0 	10 	O 	S 	0.0 	1.0 	12 	V 	R 	0.0 	1.0 	0
