experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	80 	cyw 	 T1T2 	 0 	9 	H 	H 	1.0 	0.0 	10 	P 	P 	1.0 	0.0 	0
main	81 	cyw 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	11 	U 	U 	1.0 	0.0 	0
main	82 	cyw 	 T1T2 	 0 	8 	N 	N 	1.0 	0.0 	17 	C 	C 	1.0 	0.0 	0
main	83 	cyw 	 T1T2 	 0 	10 	J 	J 	1.0 	0.0 	15 	U 	U 	1.0 	0.0 	0
main	84 	cyw 	 T1T2 	 0 	10 	U 	U 	1.0 	0.0 	11 	E 	W 	0.0 	6.0 	0
main	85 	cyw 	 T1T2 	 0 	9 	U 	U 	1.0 	0.0 	16 	F 	F 	1.0 	0.0 	0
main	86 	cyw 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	13 	B 	B 	1.0 	0.0 	0
main	87 	cyw 	 T1T2 	 0 	9 	T 	T 	1.0 	0.0 	14 	C 	I 	0.0 	-4.0 	0
main	88 	cyw 	 T1T2 	 0 	10 	C 	C 	1.0 	0.0 	17 	A 	A 	1.0 	0.0 	0
main	89 	cyw 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	13 	N 	N 	1.0 	0.0 	0
main	90 	cyw 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	16 	L 	Q 	0.0 	-9.0 	0
main	91 	cyw 	 T1T2 	 0 	10 	R 	R 	1.0 	0.0 	19 	J 	J 	1.0 	0.0 	0
main	92 	cyw 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	12 	X 	X 	1.0 	0.0 	0
main	93 	cyw 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	17 	A 	A 	1.0 	0.0 	0
main	94 	cyw 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	9 	T 	H 	0.0 	3.0 	0
main	95 	cyw 	 T1T2 	 0 	10 	Y 	Y 	1.0 	0.0 	13 	V 	E 	0.0 	-2.0 	0
main	96 	cyw 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	13 	V 	V 	1.0 	0.0 	0
main	97 	cyw 	 T1T2 	 0 	8 	A 	A 	1.0 	0.0 	11 	W 	W 	1.0 	0.0 	0
