experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	34 	dxy 	 T1T2 	 0 	8 	T 	T 	1.0 	0.0 	17 	W 	W 	1.0 	0.0 	0
main	35 	dxy 	 T1T2 	 0 	10 	U 	U 	1.0 	0.0 	19 	Q 	Q 	1.0 	0.0 	0
main	36 	dxy 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	12 	N 	D 	0.0 	-5.0 	0
main	37 	dxy 	 T1T2 	 0 	10 	B 	B 	1.0 	0.0 	13 	E 	H 	0.0 	1.0 	0
main	38 	dxy 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	13 	T 	T 	1.0 	0.0 	0
main	39 	dxy 	 T1T2 	 0 	10 	X 	X 	1.0 	0.0 	11 	B 	I 	0.0 	9.0 	0
main	40 	dxy 	 T1T2 	 0 	8 	A 	A 	1.0 	0.0 	15 	P 	P 	1.0 	0.0 	0
main	41 	dxy 	 T1T2 	 0 	9 	K 	U 	0.0 	-1.0 	10 	J 	K 	0.0 	-1.0 	0
main	42 	dxy 	 T1T2 	 0 	10 	E 	E 	1.0 	0.0 	17 	Z 	Z 	1.0 	0.0 	0
main	43 	dxy 	 T1T2 	 0 	10 	O 	Q 	0.0 	-2.0 	15 	U 	C 	0.0 	1.0 	0
main	44 	dxy 	 T1T2 	 0 	9 	B 	B 	1.0 	0.0 	14 	U 	U 	1.0 	0.0 	0
main	45 	dxy 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	10 	S 	S 	1.0 	0.0 	0
main	46 	dxy 	 T1T2 	 0 	8 	X 	E 	0.0 	1.0 	9 	E 	X 	0.0 	-1.0 	0
main	47 	dxy 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	17 	P 	P 	1.0 	0.0 	0
main	48 	dxy 	 T1T2 	 0 	10 	A 	A 	1.0 	0.0 	13 	F 	F 	1.0 	0.0 	0
main	49 	dxy 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	12 	C 	S 	0.0 	1.0 	0
main	50 	dxy 	 T1T2 	 0 	10 	N 	N 	1.0 	0.0 	15 	I 	I 	1.0 	0.0 	0
main	51 	dxy 	 T1T2 	 0 	9 	C 	M 	0.0 	-1.0 	18 	F 	F 	1.0 	0.0 	0
main	52 	dxy 	 T1T2 	 0 	10 	C 	A 	0.0 	-1.0 	19 	V 	V 	1.0 	0.0 	0
main	53 	dxy 	 T1T2 	 0 	10 	E 	M 	0.0 	1.0 	11 	M 	Y 	0.0 	14.0 	0
main	54 	dxy 	 T1T2 	 0 	9 	I 	I 	1.0 	0.0 	16 	N 	U 	0.0 	1.0 	0
main	55 	dxy 	 T1T2 	 0 	8 	C 	O 	0.0 	-4.0 	11 	H 	X 	0.0 	-4.0 	0
main	56 	dxy 	 T1T2 	 0 	8 	Q 	A 	0.0 	-1.0 	13 	L 	Z 	0.0 	1.0 	0
main	57 	dxy 	 T1T2 	 0 	10 	A 	A 	1.0 	0.0 	17 	F 	F 	1.0 	0.0 	0
