experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	87 	ym 	 T1T2 	 0 	9 	A 	A 	1.0 	0.0 	16 	P 	P 	1.0 	0.0 	0
main	88 	ym 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	12 	T 	T 	1.0 	0.0 	0
main	89 	ym 	 T1T2 	 0 	10 	D 	D 	1.0 	0.0 	15 	O 	C 	0.0 	-1.0 	0
main	90 	ym 	 T1T2 	 0 	9 	J 	J 	1.0 	0.0 	10 	L 	L 	1.0 	0.0 	0
main	91 	ym 	 T1T2 	 0 	9 	G 	G 	1.0 	0.0 	14 	R 	R 	1.0 	0.0 	0
main	92 	ym 	 T1T2 	 0 	10 	K 	K 	1.0 	0.0 	17 	U 	L 	0.0 	1.0 	0
main	93 	ym 	 T1T2 	 0 	10 	J 	J 	1.0 	0.0 	15 	A 	A 	1.0 	0.0 	0
main	94 	ym 	 T1T2 	 0 	10 	C 	C 	1.0 	0.0 	19 	A 	A 	1.0 	0.0 	0
main	95 	ym 	 T1T2 	 0 	9 	Q 	Q 	1.0 	0.0 	16 	P 	R 	0.0 	-1.0 	0
main	96 	ym 	 T1T2 	 0 	8 	H 	F 	0.0 	-1.0 	15 	K 	N 	0.0 	1.0 	0
main	97 	ym 	 T1T2 	 0 	9 	V 	W 	0.0 	-1.0 	18 	L 	Z 	0.0 	1.0 	0
main	98 	ym 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	11 	I 	I 	1.0 	0.0 	0
main	99 	ym 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	13 	M 	W 	0.0 	2.0 	0
main	100 	ym 	 T1T2 	 0 	9 	Q 	Q 	1.0 	0.0 	12 	E 	R 	0.0 	10.0 	0
main	101 	ym 	 T1T2 	 0 	8 	K 	K 	1.0 	0.0 	13 	U 	N 	0.0 	1.0 	0
main	102 	ym 	 T1T2 	 0 	8 	I 	I 	1.0 	0.0 	17 	R 	R 	1.0 	0.0 	0
main	103 	ym 	 T1T2 	 0 	8 	X 	X 	1.0 	0.0 	9 	P 	V 	0.0 	-6.0 	0
main	104 	ym 	 T1T2 	 0 	8 	C 	C 	1.0 	0.0 	11 	D 	E 	0.0 	1.0 	0
main	105 	ym 	 T1T2 	 0 	10 	N 	N 	1.0 	0.0 	11 	T 	X 	0.0 	-5.0 	0
main	106 	ym 	 T1T2 	 0 	8 	Z 	W 	0.0 	-5.0 	9 	G 	Z 	0.0 	-1.0 	0
main	107 	ym 	 T1T2 	 0 	10 	K 	K 	1.0 	0.0 	13 	V 	V 	1.0 	0.0 	0
main	108 	ym 	 T1T2 	 0 	8 	P 	U 	0.0 	1.0 	11 	N 	Q 	0.0 	2.0 	0
main	109 	ym 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	18 	M 	M 	1.0 	0.0 	0
main	110 	ym 	 T1T2 	 0 	8 	B 	M 	0.0 	12.0 	13 	R 	R 	1.0 	0.0 	0
main	111 	ym 	 T1T2 	 0 	10 	A 	A 	1.0 	0.0 	19 	Z 	Z 	1.0 	0.0 	0
main	112 	ym 	 T1T2 	 0 	10 	L 	L 	1.0 	0.0 	15 	U 	M 	0.0 	1.0 	0
main	113 	ym 	 T1T2 	 0 	8 	G 	G 	1.0 	0.0 	15 	X 	X 	1.0 	0.0 	0
main	114 	ym 	 T1T2 	 0 	9 	K 	M 	0.0 	-1.0 	16 	P 	P 	1.0 	0.0 	0
main	115 	ym 	 T1T2 	 0 	9 	J 	J 	1.0 	0.0 	10 	G 	G 	1.0 	0.0 	0
main	116 	ym 	 T1T2 	 0 	9 	E 	V 	0.0 	1.0 	12 	D 	W 	0.0 	1.0 	0
main	117 	ym 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	17 	A 	A 	1.0 	0.0 	0
main	118 	ym 	 T1T2 	 0 	9 	N 	S 	0.0 	-1.0 	14 	X 	E 	0.0 	1.0 	0
main	119 	ym 	 T1T2 	 0 	10 	J 	J 	1.0 	0.0 	17 	X 	X 	1.0 	0.0 	0
main	120 	ym 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	15 	Z 	R 	0.0 	-4.0 	0
main	121 	ym 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	15 	R 	R 	1.0 	0.0 	0
